,Car Model,Price,History,Kilometers Driven,Transmission,Insurance,Owner,Fuel Type,Registration,Year of Purchase,Last Service
0,2012 Volkswagen Polo HIGHLINE1.2L DIESEL MANUAL,"258,399",Non-Accidental,"67,595 km",MANUAL,Valid upto Jul 2022Comp,2nd Owner,Diesel,MH-03-B-x-xxxx,July 2012,
1,2011 Honda City S MT PETROL MANUAL,"306,899",Non-Accidental,"101,973 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-43-A-x-xxxx,February 2011,
2,2015 Maruti Ciaz ZDI+ SHVS MANUAL,"589,299",Non-Accidental,"125,499 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-03-C-x-xxxx,September 2015,
3,2012 Maruti SX4 ZDI  MANUAL,"359,699",Non-Accidental,"132,910 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-03-B-x-xxxx,March 2012,"132,910km (19 Jan 2022)"
4,2018 Volkswagen Vento COMFORTLINE PETROL MANUAL,"713,499",Non-Accidental,"23,139 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-R-x-xxxx,December 2018,"23,139km (14 Jan 2022)"
5,2015 Volkswagen Polo HIGHLINE1.2L PETROL MANUAL,"516,299",Non-Accidental,"63,908 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-14-E-x-xxxx,April 2015,"63,908km (14 Jan 2022)"
6,2015 Volkswagen Jetta HIGHLINE TDI AT AUTOMATIC,"1,079,899",Non-Accidental,"96,877 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-M-x-xxxx,May 2015,"96,877km (15 Jan 2022)"
7,2014 Maruti Swift VXI MANUAL,"477,799",Non-Accidental,"28,600 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-48-S-x-xxxx,January 2014,"28,600km (19 Jan 2022)"
8,2017 Maruti IGNIS DELTA 1.2 K12  MANUAL,"518,799",Non-Accidental,"41,139 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-P-x-xxxx,March 2017,"41,139km (12 Oct 2021)"
9,2016 Volkswagen Polo GT TSI 1.2 PETROL AT AUTOMATIC,"646,299",Non-Accidental,"48,730 km",AUTOMATIC,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-02-E-x-xxxx,November 2016,"48,730km (12 Jan 2022)"
10,2016 Maruti Vitara Brezza ZDI PLUS DUAL TONE MANUAL,"821,099",Non-Accidental,"59,284 km",MANUAL,Valid upto Jul 2022Zero_Dep,1st Owner,Diesel,MH-46-A-x-xxxx,June 2016,"59,284km (18 Jan 2022)"
11,2015 Honda City VX CVT PETROL AUTOMATIC,"749,999",Non-Accidental,"37,476 km",AUTOMATIC,Valid upto Apr 2022Third Party,2nd Owner,Petrol,MH-27-B-x-xxxx,July 2015,"37,476km (12 Jan 2022)"
12,2014 Volkswagen Polo HIGHLINE1.2L PETROL MANUAL,"484,799",Non-Accidental,"67,087 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-K-x-xxxx,January 2014,"67,087km (19 Jan 2022)"
13,2016 Hyundai Tucson New 2WD AT GLS DIESEL AUTOMATIC,"1,465,799",Non-Accidental,"62,779 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-04-H-x-xxxx,October 2016,"62,779km (03 Jan 2022)"
14,2016 Maruti Ertiga ZDI PLUS SHVS MANUAL,"782,099",Non-Accidental,"65,293 km",MANUAL,Valid upto Jul 2022Third_party,1st Owner,Diesel,MH-04-H-x-xxxx,June 2016,"65,293km (13 Nov 2021)"
15,2014 Hyundai i10 MAGNA 1.1 IRDE2 MANUAL,"312,399",Non-Accidental,"13,068 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-02-D-x-xxxx,June 2014,"13,068km (02 Dec 2021)"
16,2016 Maruti Ertiga VDI SHVS MANUAL,"822,399",Non-Accidental,"33,931 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-48-A-x-xxxx,February 2016,"33,931km (11 Dec 2021)"
17,2017 Maruti Ertiga ZDI PLUS SHVS MANUAL,"868,099",Non-Accidental,"62,533 km",MANUAL,Valid upto Jun 2022Comp,1st Owner,Diesel,MH-28-A-x-xxxx,June 2017,"62,533km (30 Oct 2021)"
18,2014 Hyundai Xcent SX 1.2 MANUAL,"454,699",Non-Accidental,"30,363 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-04-G-x-xxxx,November 2014,"30,363km (12 Jan 2022)"
19,2017 Maruti Ertiga VDI SHVS MANUAL,"863,999",Non-Accidental,"79,817 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-05-D-x-xxxx,March 2017,"79,817km (15 Jan 2022)"
20,2018 Toyota YARIS G MT MANUAL,"774,599",Non-Accidental,"28,949 km",MANUAL,Valid upto Aug 2022Comp,1st Owner,Petrol,MH-02-E-x-xxxx,May 2018,"28,949km (11 Dec 2021)"
21,2017 Maruti Ertiga ZDI PLUS SHVS MANUAL,"938,499",Non-Accidental,"38,797 km",MANUAL,Valid upto Aug 2022Comp,1st Owner,Diesel,MH-14-G-x-xxxx,July 2017,"38,797km (08 Jan 2022)"
22,2017 Hyundai Tucson New 2WD AT GLS DIESEL AUTOMATIC,"1,642,699",Non-Accidental,"64,397 km",AUTOMATIC,Valid upto Sep 2022Zero_Dep,1st Owner,Diesel,MH-46-B-x-xxxx,April 2017,"64,397km (27 Dec 2021)"
23,2016 Hyundai Elite i20 MAGNA 1.2 MANUAL,"528,699",Non-Accidental,"117,299 km",MANUAL,Valid upto Aug 2022Zero_Dep,2nd Owner,Petrol,MH-12-N-x-xxxx,July 2016,"117,299km (18 Jan 2022)"
24,2016 Renault Kwid RXT MANUAL,"294,799",Non-Accidental,"23,390 km",MANUAL,Valid upto Jun 2022Comp,2nd Owner,Petrol,MH-02-E-x-xxxx,April 2016,"23,390km (03 Jan 2022)"
25,2016 Ford New Figo 1.2 TREND MANUAL,"416,099",Non-Accidental,"19,976 km",MANUAL,Valid upto Sep 2022Comp,2nd Owner,Petrol,MH-12-N-x-xxxx,August 2016,"19,976km (17 Jan 2022)"
26,2016 Hyundai i20 Active 1.2 S MANUAL,"559,799",Non-Accidental,"18,400 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-03-C-x-xxxx,August 2016,"18,400km (31 Dec 2021)"
27,2013 Honda Amaze 1.5 VXMT I DTEC MANUAL,"425,099",Non-Accidental,"142,720 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Diesel,MH-03-B-x-xxxx,July 2013,"142,720km (17 Jan 2022)"
28,2016 Toyota Innova Crysta 2.8 ZX AT 7 STR AUTOMATIC,"1,554,499",Non-Accidental,"162,908 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-N-x-xxxx,October 2016,"162,908km (22 Dec 2021)"
29,2014 Ford Ecosport 1.5 TREND TDCI MANUAL,"533,599",Non-Accidental,"57,108 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-02-D-x-xxxx,May 2014,"57,108km (27 Dec 2021)"
30,2015 Hyundai Creta 1.6 SX CRDI MANUAL,"920,599",Non-Accidental,"72,365 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-43-A-x-xxxx,July 2015,"72,365km (30 Dec 2021)"
31,2017 Honda WR-V 1.2 i-VTEC VX MT MANUAL,"731,599",Non-Accidental,"69,674 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-11-C-x-xxxx,October 2017,"69,674km (12 Jan 2022)"
32,2015 Ford Figo Aspire 1.5 TREND DIESEL MANUAL,"469,199",Non-Accidental,"59,038 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-46-A-x-xxxx,September 2015,"59,038km (17 Jan 2022)"
33,2012 Maruti Ertiga VDI ABS MANUAL,"531,699",Non-Accidental,"242,900 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-01-B-x-xxxx,June 2012,"242,900km (30 Dec 2021)"
34,2017 Honda City V CVT MANUAL,"839,199",Non-Accidental,"43,777 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,February 2017,"43,777km (14 Oct 2021)"
35,2015 Toyota Fortuner 3.0 MT 4X2 MANUAL,"1,382,699",Non-Accidental,"276,914 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-L-x-xxxx,April 2015,"276,914km (17 Jan 2022)"
36,2017 Tata Hexa Varicor 400 XTA AUTOMATIC,"1,214,699",Non-Accidental,"72,986 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-14-G-x-xxxx,August 2017,"72,986km (07 Jan 2022)"
37,2017 Maruti Ciaz ZETA 1.3 DDIS SHVS  MANUAL,"760,999",Non-Accidental,"68,735 km",MANUAL,Valid upto Aug 2022Third_party,1st Owner,Diesel,MH-14-G-x-xxxx,July 2017,"68,735km (29 Oct 2021)"
38,2019 Maruti XL6 ALPHA SHVS  MT  MANUAL,"979,899",Non-Accidental,"17,470 km",MANUAL,Valid upto Oct 2022Comp,1st Owner,Petrol,MH-48-B-x-xxxx,September 2019,"17,470km (09 Dec 2021)"
39,2017 Maruti Vitara Brezza ZDI PLUS MANUAL,"875,799",Non-Accidental,"77,201 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-14-G-x-xxxx,March 2017,"77,201km (22 Oct 2021)"
40,2016 Renault Kwid RXT 1.0 EASY-R  AT MANUAL,"394,099",Non-Accidental,"20,594 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-43-B-x-xxxx,November 2016,"20,594km (31 Dec 2021)"
41,2017 Maruti Vitara Brezza ZDI MANUAL,"823,599",Non-Accidental,"33,041 km",MANUAL,Valid upto Jun 2022Comp,1st Owner,Diesel,MH-43-B-x-xxxx,March 2017,"33,041km (27 Dec 2021)"
42,2014 Hyundai Santa Fe 4WD AT AUTOMATIC,"1,201,599",Non-Accidental,"73,427 km",AUTOMATIC,Valid upto Jan 20233rd Party,2nd Owner,Diesel,MH-12-K-x-xxxx,May 2014,"73,427km (15 Jan 2022)"
43,2014 Hyundai Elite i20 ASTA 1.2 MANUAL,"574,199",Non-Accidental,"42,921 km",MANUAL,Valid upto Oct 2022Zero_Dep,1st Owner,Petrol,MH-12-L-x-xxxx,October 2014,"42,921km (12 Jan 2022)"
44,2015 Honda Amaze 1.2 SMT I VTEC MANUAL,"477,599",Non-Accidental,"68,831 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-L-x-xxxx,January 2015,"68,831km (18 Jan 2022)"
45,2015 Hyundai Elite i20 ASTA 1.2 MANUAL,"570,599",Non-Accidental,"39,559 km",MANUAL,Valid upto May 2022Comp,1st Owner,Petrol,MH-46-A-x-xxxx,March 2015,"39,559km (03 Jan 2022)"
46,2016 Maruti Vitara Brezza ZDI PLUS MANUAL,"774,599",Non-Accidental,"97,103 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-43-B-x-xxxx,August 2016,"97,103km (25 Nov 2021)"
47,2019 Maruti New  Wagon-R VXI 1.2L ,"570,799",Non-Accidental,"23,396 km",NA,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-S-x-xxxx,December 2019,"23,396km (28 Dec 2021)"
48,2015 Hyundai Grand i10 SPORTZ 1.1 CRDI MANUAL,"381,399",Non-Accidental,"46,332 km",MANUAL,Valid upto Dec 2022Third Party,1st Owner,Diesel,MH-04-G-x-xxxx,March 2015,"46,332km (07 Jan 2022)"
49,2017 Hyundai Creta 1.6 SX PLUS PETROL MANUAL,"948,199",Non-Accidental,"69,215 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-01-C-x-xxxx,January 2017,"69,215km (27 Dec 2021)"
50,2017 Maruti S Cross ZETA SHVS MANUAL,"920,499",Non-Accidental,"77,331 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-P-x-xxxx,December 2017,"77,331km (30 Sep 2021)"
51,2019 Maruti XL6 ZETA AT SHVS  ,"1,097,099",Non-Accidental,"26,384 km",NA,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-S-x-xxxx,November 2019,"26,384km (07 Jan 2022)"
52,2014 Honda Amaze 1.5 SX MT I DTEC MANUAL,"443,899",Non-Accidental,"54,831 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-02-D-x-xxxx,October 2014,"54,831km (17 Jan 2022)"
53,2016 Maruti Baleno DELTA 1.2 K12  MANUAL,"598,999",Non-Accidental,"39,058 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-F-x-xxxx,May 2016,"39,058km (29 Dec 2021)"
54,2016 Maruti Baleno DELTA 1.2 K12  MANUAL,"576,099",Non-Accidental,"45,554 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,November 2016,"45,554km (28 Sep 2021)"
55,2016 Maruti Baleno ALPHA DDIS 190  MANUAL,"566,599",Non-Accidental,"92,929 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-N-x-xxxx,August 2016,"92,929km (13 Oct 2021)"
56,2020 Maruti XL6 ZETA SHVS ,"1,017,799",Non-Accidental,"27,295 km",NA,Valid upto Sep 2022Zero_Dep,1st Owner,Petrol,MH-17-C-x-xxxx,August 2020,"27,295km (08 Jan 2022)"
57,2017 Maruti S Cross ZETA SHVS MANUAL,"941,799",Non-Accidental,"80,900 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-02-E-x-xxxx,October 2017,"80,900km (15 Jan 2022)"
58,2017 Hyundai i20 Active 1.2 S MANUAL,"611,799",Non-Accidental,"22,017 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-12-P-x-xxxx,July 2017,"22,017km (11 Jan 2022)"
59,2017 Hyundai i20 Active 1.2 SX MANUAL,"671,799",Non-Accidental,"10,754 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-04-J-x-xxxx,December 2017,"10,754km (13 Jan 2022)"
60,2018 Honda WR-V 1.2 i-VTEC VX MT MANUAL,"809,099",Non-Accidental,"17,699 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-01-D-x-xxxx,July 2018,"17,699km (27 Nov 2021)"
61,2017 Maruti S Cross ZETA SHVS MANUAL,"953,099",Non-Accidental,"69,588 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-P-x-xxxx,November 2017,"69,588km (09 Nov 2021)"
62,2017 Honda City ZX CVT  AUTOMATIC,"1,018,199",Non-Accidental,"73,786 km",AUTOMATIC,Valid upto Jul 2022Third_party,1st Owner,Petrol,MH-14-G-x-xxxx,June 2017,"73,786km (23 Dec 2021)"
63,2017 Maruti Dzire ZXI MANUAL,"655,799",Non-Accidental,"37,024 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-46-B-x-xxxx,October 2017,"37,024km (14 Jan 2022)"
64,2018 Honda WR-V 1.2 i-VTEC VX MT MANUAL,"871,099",Non-Accidental,"15,150 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-03-D-x-xxxx,July 2018,
65,2018 Ford Figo Aspire 	1.2 Trend+ Petrol MANUAL,"617,099",Non-Accidental,"6,038 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-04-J-x-xxxx,September 2018,"6,038km (04 Jan 2022)"
66,2015 Hyundai Elite i20 MAGNA 1.2 MANUAL,"509,399",Non-Accidental,"51,501 km",MANUAL,Valid upto Jul 2022Third_party,2nd Owner,Petrol,MH-12-M-x-xxxx,May 2015,"51,501km (17 Jan 2022)"
67,2018 Toyota YARIS VX CVT ,"1,066,699",Non-Accidental,"10,012 km",NA,Valid upto Oct 2022Third_party,1st Owner,Petrol,MH-12-Q-x-xxxx,June 2018,"10,012km (03 Dec 2021)"
68,2016 Honda Jazz VX  1.2 MANUAL,"494,099",Non-Accidental,"46,201 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-02-E-x-xxxx,March 2016,"46,201km (11 Nov 2021)"
69,2019 Renault TRIBER 1.0 RXZ  ,"705,299",Non-Accidental,"15,524 km",NA,Valid upto Mar 2023Third_party,1st Owner,Petrol,MH-12-S-x-xxxx,August 2019,"15,524km (13 Jan 2022)"
70,2016 Maruti Baleno DELTA DDIS 190  MANUAL,"552,099",Non-Accidental,"96,899 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-46-A-x-xxxx,October 2016,"96,899km (01 Jan 2022)"
71,2017 Hyundai Xcent SX 1.2 MANUAL,"516,099",Non-Accidental,"27,432 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-05-D-x-xxxx,August 2017,"27,432km (29 Nov 2021)"
72,2020 Hyundai VENUE SX 1.0 GDI IMT MANUAL,"994,399",Non-Accidental,"4,489 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-47-A-x-xxxx,September 2020,"4,489km (14 Jan 2022)"
73,2020 Hyundai VENUE S MT 1.2 KAPPA ,"871,599",Non-Accidental,"4,739 km",NA,Valid upto Dec 2022Comp,1st Owner,Petrol,MH-14-J-x-xxxx,November 2020,"4,739km (15 Jan 2022)"
74,2017 Hyundai Creta 1.6 CRDI SX PLUS AUTO AUTOMATIC,"1,180,799",Non-Accidental,"97,226 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-N-x-xxxx,January 2017,"97,226km (24 Nov 2021)"
75,2015 Maruti Baleno ZETA DDIS 190  MANUAL,"617,899",Non-Accidental,"47,785 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-47-A-x-xxxx,October 2015,"47,785km (11 Jan 2022)"
76,2018 Volkswagen Polo HIGHLINE1.5L DIESEL MANUAL,"772,399",Non-Accidental,"55,022 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-R-x-xxxx,August 2018,"55,022km (10 Jan 2022)"
77,2016 Honda City VX (O) PETROL MANUAL,"642,799",Non-Accidental,"81,461 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-43-B-x-xxxx,January 2016,"81,461km (08 Nov 2021)"
78,2016 Maruti Baleno DELTA 1.2 K12  MANUAL,"562,599",Non-Accidental,"62,883 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-14-F-x-xxxx,May 2016,"62,883km (09 Oct 2021)"
79,2018 Volkswagen Polo HIGH LINE PLUS 1.0 MANUAL,"680,499",Non-Accidental,"34,583 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-Q-x-xxxx,March 2018,"34,583km (28 Dec 2021)"
80,2018 Hyundai Verna 1.6 SX VTVT MANUAL,"894,199",Non-Accidental,"26,161 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-48-A-x-xxxx,February 2018,"26,161km (10 Jan 2022)"
81,2013 Toyota Etios Liva GD MANUAL,"403,499",Non-Accidental,"46,910 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-J-x-xxxx,January 2013,"46,910km (19 Jan 2022)"
82,2019 Hyundai VENUE 1.0L Turbo GDI SX(O) MT MANUAL,"1,057,399",Non-Accidental,"8,924 km",MANUAL,Valid upto Aug 2022Third Party,1st Owner,Petrol,MH-12-R-x-xxxx,May 2019,"8,924km (02 Nov 2021)"
83,2017 Maruti IGNIS ZETA 1.2 K12 AMT AUTOMATIC,"556,999",Non-Accidental,"49,765 km",AUTOMATIC,Valid upto Sep 2022Third_party,1st Owner,Petrol,MH-14-G-x-xxxx,July 2017,"49,765km (28 Dec 2021)"
84,2020 Hyundai Creta SX (O) DIESEL AT ,"1,917,299",Non-Accidental,"37,882 km",NA,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-14-J-x-xxxx,July 2020,"37,882km (15 Jan 2022)"
85,2014 Maruti Wagon R Stingray VXI MANUAL,"332,099",Non-Accidental,"81,428 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-02-D-x-xxxx,May 2014,"81,428km (19 Nov 2021)"
86,2014 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT MANUAL,"429,199",Non-Accidental,"61,473 km",MANUAL,Valid upto Jun 2022Comprehensive,1st Owner,Petrol,MH-14-E-x-xxxx,May 2014,"61,473km (14 Jan 2022)"
87,2012 Maruti Swift Dzire VDI BS IV MANUAL,"518,399",Non-Accidental,"40,145 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-J-x-xxxx,September 2012,"40,145km (18 Jan 2022)"
88,2021 Maruti XL6 ALPHA AT SHVS AUTOMATIC,"1,260,999",Non-Accidental,"9,153 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-46-B-x-xxxx,February 2021,"9,153km (28 Dec 2021)"
89,2015 Maruti Swift VDI ABS MANUAL,"573,499",Non-Accidental,"79,042 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-L-x-xxxx,February 2015,"79,042km (31 Dec 2021)"
90,2018 Hyundai Verna 1.6 SX VTVT AT (O) AUTOMATIC,"1,118,499",Non-Accidental,"21,739 km",AUTOMATIC,Valid upto May 2022Comp,1st Owner,Petrol,MH-46-B-x-xxxx,April 2018,"21,739km (27 Dec 2021)"
91,2017 Ford Ecosport 1.5 TITANIUM TI VCT MANUAL,"750,799",Non-Accidental,"24,990 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,February 2017,"24,990km (15 Nov 2021)"
92,2017 Ford Ecosport 1.5 TITANIUM TI VCT MANUAL,"759,899",Non-Accidental,"23,017 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-G-x-xxxx,February 2017,"23,017km (13 Jan 2022)"
93,2020 KIA SELTOS GTX + AT PETROL  ,"1,624,299",Non-Accidental,"2,787 km",NA,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-47-A-x-xxxx,January 2020,"2,787km (04 Jan 2022)"
94,2012 Mercedes Benz E Class E 200 AVANTGARDE MANUAL,"837,199",Non-Accidental,"99,312 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-46-W-x-xxxx,November 2012,"99,312km (19 Jan 2022)"
95,2014 Maruti Celerio VXI  MANUAL,"420,099",Non-Accidental,"33,246 km",MANUAL,Valid upto Jul 2022Comp,1st Owner,Petrol,MH-14-E-x-xxxx,April 2014,"33,246km (28 Oct 2021)"
96,2017 Ford Ecosport 1.5 TITANIUM TI VCT MANUAL,"742,199",Non-Accidental,"37,025 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,February 2017,"37,025km (15 Jan 2022)"
97,2019 KIA SELTOS GTX 1.4 GDI AT PETROL AUTOMATIC,"1,538,099",Non-Accidental,"20,989 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-03-D-x-xxxx,August 2019,"20,989km (03 Jan 2022)"
98,2017 Renault Kwid RXT MANUAL,"318,399",Non-Accidental,"69,071 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-46-B-x-xxxx,March 2017,"69,071km (14 Jan 2022)"
99,2015 Maruti Swift VDI ABS MANUAL,"541,699",Non-Accidental,"82,274 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-M-x-xxxx,June 2015,"82,274km (10 Jan 2022)"
