,Car Model,Price,History,Kilometers Driven,Transmission,Insurance,Owner,Fuel Type,Registration,Year of Purchase,Last Service
100,2017 Hyundai Elite i20 ASTA 1.2 MANUAL,"691,999",Non-Accidental,"11,775 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-05-D-x-xxxx,June 2017,"11,775km (08 Jan 2022)"
101,2017 Hyundai Elite i20 1.4 CRDI ASTA (O) MANUAL,"726,899",Non-Accidental,"91,251 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-14-G-x-xxxx,February 2017,"91,251km (11 Jan 2022)"
102,2019 Maruti S Cross ZETA SHVS MANUAL,"1,112,899",Non-Accidental,"21,538 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-05-E-x-xxxx,January 2019,"21,538km (15 Jan 2022)"
103,2018 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT MANUAL,"843,799",Non-Accidental,"20,741 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-15-G-x-xxxx,July 2018,"20,741km (22 Dec 2021)"
104,2018 Ford Ecosport TREND + 1.5 TI VCT AT ,"831,499",Non-Accidental,"12,488 km",NA,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-02-E-x-xxxx,February 2018,"12,488km (13 Jan 2022)"
105,2017 Ford Ecosport 1.5 TITANIUM TI VCT MANUAL,"738,199",Non-Accidental,"23,730 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-03-C-x-xxxx,July 2017,"23,730km (27 Dec 2021)"
106,2018 Maruti S Cross ZETA 1.3 SHVS ,"932,599",Non-Accidental,"36,002 km",NA,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-Q-x-xxxx,February 2018,"36,002km (30 Dec 2021)"
107,2018 Honda Amaze 1.2 V MT I-VTEC ,"609,099",Non-Accidental,"25,916 km",NA,Valid upto Dec 2022Comprehensive,2nd Owner,Petrol,MH-04-J-x-xxxx,June 2018,"25,916km (18 Jan 2022)"
108,2018 Maruti S Cross ALPHA SHVS MANUAL,"981,999",Non-Accidental,"41,232 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-Q-x-xxxx,June 2018,"41,232km (12 Nov 2021)"
109,2013 Maruti Ritz VXI BS IV MANUAL,"340,899",Non-Accidental,"21,445 km",MANUAL,Valid upto Sep 2022Comp,2nd Owner,Petrol,MH-12-K-x-xxxx,September 2013,"21,445km (18 Nov 2021)"
110,2020 MG HECTOR SMART DCT PETROL AUTOMATIC,"1,729,399",Non-Accidental,"9,047 km",AUTOMATIC,Valid upto Aug 2022Zero_Dep,1st Owner,Petrol,MH-05-E-x-xxxx,March 2020,"9,047km (08 Jan 2022)"
111,2012 Maruti Swift Dzire VXI 1.2 BS IV MANUAL,"440,299",Non-Accidental,"37,446 km",MANUAL,Valid upto Jun 2022Comp,2nd Owner,Petrol,MH-12-H-x-xxxx,May 2012,"37,446km (09 Nov 2021)"
112,2018 Toyota Innova Crysta 2.4 VX 8 STR MANUAL,"1,740,899",Non-Accidental,"43,187 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-05-D-x-xxxx,January 2018,"43,187km (31 Dec 2021)"
113,2017 Maruti Baleno DELTA 1.2 K12  MANUAL,"637,099",Non-Accidental,"37,509 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-04-H-x-xxxx,February 2017,"37,509km (17 Jan 2022)"
114,2019 Hyundai Creta 1.6 VTVT SX AUTO AUTOMATIC,"1,379,099",Non-Accidental,"43,980 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-46-B-x-xxxx,November 2019,"43,980km (15 Dec 2021)"
115,2017 Maruti Baleno DELTA 1.2 K12  MANUAL,"626,199",Non-Accidental,"19,149 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-G-x-xxxx,March 2017,"19,149km (12 Nov 2021)"
116,2017 Ford Ecosport 1.5 TITANIUM TI VCT AT AUTOMATIC,"817,299",Non-Accidental,"25,988 km",AUTOMATIC,Valid upto Sep 2022Comp,2nd Owner,Petrol,MH-47-W-x-xxxx,March 2017,"25,988km (15 Jan 2022)"
117,2016 Ford Ecosport 1.5TITANIUM TDCI MANUAL,"702,799",Non-Accidental,"68,304 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-M-x-xxxx,February 2016,"68,304km (30 Dec 2021)"
118,2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT MANUAL,"754,699",Non-Accidental,"18,649 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-H-x-xxxx,October 2019,"18,649km (25 Sep 2021)"
119,2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT MANUAL,"778,099",Non-Accidental,"13,240 km",MANUAL,Valid upto Jul 2022Zero_Dep,1st Owner,Petrol,MH-12-R-x-xxxx,July 2019,"13,240km (01 Nov 2021)"
120,2016 Ford Ecosport 1.5 TREND TI VCT MANUAL,"660,299",Non-Accidental,"23,304 km",MANUAL,Valid upto Jul 2022Comp,1st Owner,Petrol,MH-12-N-x-xxxx,July 2016,"23,304km (11 Jan 2022)"
121,2019 Hyundai Creta 1.4 E PLUS CRDI MANUAL,"1,032,599",Non-Accidental,"61,173 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Diesel,MH-12-R-x-xxxx,April 2019,"61,173km (10 Jan 2022)"
122,2018 Hyundai NEW SANTRO SPORTZ 1.1 MANUAL,"495,799",Non-Accidental,"35,680 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-H-x-xxxx,November 2018,"35,680km (01 Nov 2021)"
123,2018 Maruti Vitara Brezza VDI AMT MANUAL,"882,299",Non-Accidental,"34,666 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-Q-x-xxxx,October 2018,"34,666km (16 Sep 2021)"
124,2014 Maruti Swift VDI MANUAL,"530,799",Non-Accidental,"46,166 km",MANUAL,Valid upto Jun 2022Comp,1st Owner,Diesel,MH-12-K-x-xxxx,June 2014,"46,166km (07 Jan 2022)"
125,2019 Maruti Baleno ZETA 1.2 K12 AMT  AUTOMATIC,"787,899",Non-Accidental,"13,984 km",AUTOMATIC,Valid upto Jun 2022Zero Depreciation,1st Owner,Petrol,MH-12-R-x-xxxx,May 2019,"13,984km (18 Jan 2022)"
126,2019 Maruti Baleno ALPHA 1.2 K12  MANUAL,"794,099",Non-Accidental,"7,028 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-H-x-xxxx,February 2019,"7,028km (30 Dec 2021)"
127,2018 Hyundai Creta 1.6 SX CRDI MANUAL,"1,190,699",Non-Accidental,"54,743 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-14-G-x-xxxx,March 2018,"54,743km (24 Nov 2021)"
128,2015 Maruti Wagon R 1.0 VXI MANUAL,"396,999",Non-Accidental,"67,888 km",MANUAL,Valid upto Oct 2022Comp,1st Owner,Petrol,MH-14-E-x-xxxx,July 2015,"67,888km (08 Jan 2022)"
129,2018 Hyundai Elite i20 Asta 1.2 CVT  ,"719,199",Non-Accidental,"16,170 km",NA,Valid upto Oct 2022Comp,1st Owner,Petrol,MH-47-A-x-xxxx,September 2018,"16,170km (29 Dec 2021)"
130,2019 Hyundai Elite i20 1.2  ASTA (O) CVT ,"953,499",Non-Accidental,"10,137 km",NA,Valid upto Nov 20223rd Party,1st Owner,Petrol,MH-14-H-x-xxxx,September 2019,"10,137km (08 Jan 2022)"
131,2012 Maruti Swift Dzire VXI 1.2 BS IV MANUAL,"402,999",Non-Accidental,"107,841 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-05-B-x-xxxx,May 2012,"107,841km (05 Jan 2022)"
132,2018 Maruti Baleno DELTA 1.2 K12  MANUAL,"633,099",Non-Accidental,"32,522 km",MANUAL,Valid upto Oct 2022Comp,1st Owner,Petrol,MH-14-H-x-xxxx,September 2018,"32,522km (11 Jan 2022)"
133,2014 Maruti Swift VDI MANUAL,"492,399",Non-Accidental,"78,579 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-14-E-x-xxxx,April 2014,"78,579km (06 Nov 2021)"
134,2018 Maruti Vitara Brezza ZDI + AMT AUTOMATIC,"976,299",Non-Accidental,"83,103 km",AUTOMATIC,Valid upto Sep 2022Third_party,1st Owner,Diesel,MH-16-B-x-xxxx,September 2018,"83,103km (15 Nov 2021)"
135,2018 Maruti Vitara Brezza ZDI+ DUAL TONE AMT ,"960,599",Non-Accidental,"38,175 km",NA,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-Q-x-xxxx,May 2018,"38,175km (02 Dec 2021)"
136,2017 Maruti Swift VXI MANUAL,"565,499",Non-Accidental,"6,595 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-05-D-x-xxxx,November 2017,"6,595km (26 Dec 2021)"
137,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT MANUAL,"522,799",Non-Accidental,"12,030 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-M-x-xxxx,June 2015,"12,030km (03 Nov 2021)"
138,2013 Maruti Swift ZXI MANUAL,"477,299",Non-Accidental,"62,613 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-03-B-x-xxxx,December 2013,"62,613km (06 Jan 2022)"
139,2018 Maruti Baleno ZETA 1.2 K12  MANUAL,"652,699",Non-Accidental,"23,172 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-Q-x-xxxx,August 2018,"23,172km (18 Oct 2021)"
140,2015 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT MANUAL,"456,499",Non-Accidental,"33,678 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-M-x-xxxx,June 2015,"33,678km (20 Nov 2021)"
141,2017 Maruti Swift VDI MANUAL,"612,099",Non-Accidental,"23,547 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-47-W-x-xxxx,March 2017,"23,547km (24 Dec 2021)"
142,2014 Hyundai i20 SPORTZ 1.2 VTVT MANUAL,"444,899",Non-Accidental,"47,301 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-03-C-x-xxxx,July 2014,"47,301km (11 Dec 2021)"
143,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT ,"585,099",Non-Accidental,"11,373 km",NA,Valid upto Oct 2022Third_party,2nd Owner,Petrol,MH-01-D-x-xxxx,August 2019,"11,373km (07 Jan 2022)"
144,2019 Maruti Vitara Brezza ZDI MANUAL,"909,299",Non-Accidental,"48,152 km",MANUAL,Valid upto May 2022Third_party,1st Owner,Diesel,MH-14-H-x-xxxx,April 2019,"48,152km (20 Sep 2021)"
145,2014 Maruti Wagon R 1.0 VXI MANUAL,"365,399",Non-Accidental,"73,032 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-K-x-xxxx,April 2014,"73,032km (08 Jan 2022)"
146,2019 Maruti Vitara Brezza VDI MANUAL,"863,999",Non-Accidental,"42,680 km",MANUAL,Valid upto Apr 2022Third_party,1st Owner,Diesel,MH-16-B-x-xxxx,January 2019,"42,680km (29 Oct 2021)"
147,2019 Maruti Vitara Brezza ZDI MANUAL,"933,099",Non-Accidental,"31,803 km",MANUAL,Valid upto Nov 2022Comp,1st Owner,Diesel,MH-14-H-x-xxxx,November 2019,"31,803km (01 Nov 2021)"
148,2016 Hyundai Grand i10 ASTA 1.2 (O) VTVT MANUAL,"503,799",Non-Accidental,"46,758 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-M-x-xxxx,February 2016,"46,758km (12 Jan 2022)"
149,2013 Hyundai i10 SPORTZ 1.2 AT KAPPA2 AUTOMATIC,"392,699",Non-Accidental,"49,751 km",AUTOMATIC,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-14-D-x-xxxx,June 2013,"49,751km (10 Jan 2022)"
150,2018 Renault Kwid RXT Opt MANUAL,"395,199",Non-Accidental,"12,265 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-R-x-xxxx,December 2018,"12,265km (12 Jan 2022)"
151,2013 Hyundai i10 ASTA 1.2 AT KAPPA2 WITH SUNROOF AUTOMATIC,"458,299",Non-Accidental,"31,550 km",AUTOMATIC,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-L-x-xxxx,March 2013,"31,550km (28 Dec 2021)"
152,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT MANUAL,"503,699",Non-Accidental,"24,234 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-G-x-xxxx,November 2016,"24,234km (12 Oct 2021)"
153,2018 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT MANUAL,"948,799",Non-Accidental,"20,619 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-Q-x-xxxx,March 2018,"20,619km (03 Nov 2021)"
154,2016 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT MANUAL,"467,499",Non-Accidental,"40,829 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,March 2016,"40,829km (13 Jan 2022)"
155,2019 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT MANUAL,"1,044,499",Non-Accidental,"22,773 km",MANUAL,Valid upto May 2022Zero_Dep,1st Owner,Petrol,MH-12-R-x-xxxx,April 2019,"22,773km (18 Jan 2022)"
156,2019 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT ,"1,025,299",Non-Accidental,"10,102 km",NA,Valid upto Jun 2022Third_party,1st Owner,Petrol,MH-12-R-x-xxxx,April 2019,"10,102km (28 Oct 2021)"
157,2016 Hyundai Grand i10 ASTA 1.2 (O) VTVT MANUAL,"502,899",Non-Accidental,"36,247 km",MANUAL,Valid upto May 2022Comp,2nd Owner,Petrol,MH-12-M-x-xxxx,March 2016,"36,247km (08 Nov 2021)"
158,2016 Maruti Celerio VDI  MANUAL,"411,799",Non-Accidental,"84,347 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-N-x-xxxx,November 2016,"84,347km (27 Oct 2021)"
159,2020 Renault Kwid RXT MANUAL,"423,899",Non-Accidental,"15,035 km",MANUAL,Valid upto Jul 2022Zero_Dep,1st Owner,Petrol,MH-46-B-x-xxxx,January 2020,"15,035km (11 Jan 2022)"
160,2019 Renault Kwid 1.0 CLIMBER OPT AMT ,"508,399",Non-Accidental,"24,701 km",NA,Valid upto Oct 2022Third_party,1st Owner,Petrol,MH-12-S-x-xxxx,September 2019,"24,701km (18 Jan 2022)"
161,2018 Maruti Celerio ZXI OPT AMT AUTOMATIC,"576,299",Non-Accidental,"4,321 km",AUTOMATIC,Valid upto May 2022Comprehensive,1st Owner,Petrol,MH-12-Q-x-xxxx,April 2018,"4,321km (18 Jan 2022)"
162,2014 Honda Brio 1.2 S MT I VTEC MANUAL,"369,399",Non-Accidental,"28,972 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-12-L-x-xxxx,October 2014,"28,972km (07 Jan 2022)"
163,2019 Maruti Vitara Brezza ZDI PLUS MANUAL,"1,082,999",Non-Accidental,"20,925 km",MANUAL,Valid upto May 2022Third_party,1st Owner,Diesel,MH-14-H-x-xxxx,February 2019,"20,925km (13 Jan 2022)"
164,2017 Maruti Wagon R 1.0 VXI MANUAL,"396,799",Non-Accidental,"45,696 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-48-A-x-xxxx,October 2017,"45,696km (17 Dec 2021)"
165,2019 Maruti Baleno ZETA 1.2 K12  MANUAL,"711,199",Non-Accidental,"19,543 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-47-A-x-xxxx,October 2019,"19,543km (11 Jan 2022)"
166,2014 Maruti Alto K10 VXI  MANUAL,"269,899",Non-Accidental,"60,402 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-46-Z-x-xxxx,August 2014,"60,402km (10 Jan 2022)"
167,2016 Hyundai Grand i10 SPORTS 1.2 VTVT MANUAL,"433,499",Non-Accidental,"53,881 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-01-C-x-xxxx,June 2016,"53,881km (30 Dec 2021)"
168,2016 Maruti Wagon R 1.0 VXI AMT AUTOMATIC,"417,599",Non-Accidental,"59,288 km",AUTOMATIC,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-12-M-x-xxxx,March 2016,"59,288km (08 Oct 2021)"
169,2017 Maruti Celerio VXI (O) MANUAL,"476,399",Non-Accidental,"36,719 km",MANUAL,Valid upto Aug 2022Comp,1st Owner,Petrol,MH-12-P-x-xxxx,August 2017,"36,719km (12 Jan 2022)"
170,2015 Maruti Alto 800 LXI MANUAL,"317,099",Non-Accidental,"4,562 km",MANUAL,Valid upto Sep 2022Comp,1st Owner,Petrol,MH-14-E-x-xxxx,January 2015,"4,562km (03 Nov 2021)"
171,2015 Honda Brio 1.2 S MT I VTEC MANUAL,"425,299",Non-Accidental,"30,642 km",MANUAL,Valid upto Sep 2022Comp,1st Owner,Petrol,MH-20-D-x-xxxx,April 2015,"30,642km (18 Jan 2022)"
172,2018 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"439,799",Non-Accidental,"23,573 km",MANUAL,Valid upto Jun 2022Comp,1st Owner,Petrol,MH-03-C-x-xxxx,May 2018,"23,573km (18 Jan 2022)"
173,2014 Maruti Wagon R 1.0 VXI MANUAL,"395,399",Non-Accidental,"20,071 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-48-S-x-xxxx,August 2014,"20,071km (12 Jan 2022)"
174,2018 Maruti Alto K10 VXI (O) AMT MANUAL,"410,699",Non-Accidental,"33,990 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-Q-x-xxxx,February 2018,"33,990km (15 Nov 2021)"
175,2016 Maruti Alto 800 LXI MANUAL,"317,099",Non-Accidental,"28,544 km",MANUAL,Valid upto Jun 2022Comp,1st Owner,Petrol,MH-14-F-x-xxxx,March 2016,"28,544km (11 Jan 2022)"
176,2017 Maruti Alto K10 VXI  MANUAL,"352,899",Non-Accidental,"33,040 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-P-x-xxxx,November 2017,"33,040km (09 Nov 2021)"
177,2018 Maruti Alto 800 LXI MANUAL,"317,099",Non-Accidental,"8,465 km",MANUAL,Valid upto Jun 2022Third_party,1st Owner,Petrol,MH-08-A-x-xxxx,October 2018,"8,465km (15 Jan 2022)"
178,2018 Maruti Alto K10 VXI (O) AMT MANUAL,"433,299",Non-Accidental,"14,899 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-Q-x-xxxx,February 2018,"14,899km (16 Nov 2021)"
179,2015 Maruti Alto K10 VXI  MANUAL,"365,599",Non-Accidental,"29,373 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-M-x-xxxx,December 2015,"29,373km (30 Dec 2021)"
180,2017 Maruti Alto K10 VXI  MANUAL,"363,399",Non-Accidental,"24,860 km",MANUAL,Valid upto Aug 2022Third Party,1st Owner,Petrol,MH-14-G-x-xxxx,February 2017,"24,860km (22 Oct 2021)"
181,2018 Maruti Alto 800 LXI MANUAL,"348,799",Non-Accidental,"21,236 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-Q-x-xxxx,October 2018,"21,236km (06 Dec 2021)"
182,2017 Maruti Alto 800 LXI MANUAL,"320,999",Non-Accidental,"18,797 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,January 2017,"18,797km (15 Nov 2021)"
183,2017 Maruti Alto 800 LXI MANUAL,"320,999",Non-Accidental,"22,244 km",MANUAL,Valid upto Jul 2022Comp,1st Owner,Petrol,MH-12-P-x-xxxx,July 2017,"22,244km (15 Nov 2021)"
184,2017 Maruti Alto 800 LXI OPT MANUAL,"320,099",Non-Accidental,"54,305 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-G-x-xxxx,May 2017,"54,305km (08 Jan 2022)"
185,2017 Maruti Alto 800 LXI MANUAL,"320,999",Non-Accidental,"11,721 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-P-x-xxxx,April 2017,"11,721km (11 Jan 2022)"
186,2018 Maruti Alto 800 VXI MANUAL,"330,999",Non-Accidental,"4,575 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-02-E-x-xxxx,March 2018,"4,575km (14 Dec 2021)"
187,2015 Maruti Alto K10 VXI  MANUAL,"343,499",Non-Accidental,"12,341 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-14-E-x-xxxx,February 2015,"12,341km (28 Dec 2021)"
188,2017 Maruti Alto K10 VXI (O) AMT ,"398,599",Non-Accidental,"29,955 km",NA,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-14-G-x-xxxx,February 2017,"29,955km (07 Jan 2022)"
189,2016 Maruti Ciaz ZDI SHVS HYBIRD MANUAL,"713,299",Non-Accidental,"66,746 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,MH-12-N-x-xxxx,September 2016,"66,746km (15 Jan 2022)"
190,2014 Maruti Swift VXI MANUAL,"450,499",Non-Accidental,"57,989 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-28-V-x-xxxx,December 2014,"57,989km (15 Dec 2021)"
191,2013 Honda Amaze 1.5 SMT I DTEC MANUAL,"422,399",Non-Accidental,"39,054 km",MANUAL,Valid upto Jun 2022Third_party,2nd Owner,Diesel,MH-02-C-x-xxxx,May 2013,"39,054km (19 Jan 2022)"
192,2017 Maruti Celerio ZXI  MANUAL,"486,499",Non-Accidental,"4,520 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-01-C-x-xxxx,November 2017,"4,520km (18 Nov 2021)"
193,2014 Honda Amaze 1.2 SMT I VTEC MANUAL,"429,399",Non-Accidental,"53,331 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-01-B-x-xxxx,July 2014,"53,331km (10 Jan 2022)"
194,2016 Maruti Baleno DELTA 1.2 K12  MANUAL,"597,299",Non-Accidental,"21,057 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,MH-12-N-x-xxxx,September 2016,"21,057km (18 Nov 2021)"
195,2013 Maruti Alto 800 LXI MANUAL,"249,899",Non-Accidental,"10,646 km",MANUAL,Valid upto Jul 2022Comp,2nd Owner,Petrol,MH-02-D-x-xxxx,October 2013,"10,646km (10 Jan 2022)"
196,2018 Hyundai Elite i20 SPORTZ 1.2 MANUAL,"693,799",Non-Accidental,"13,169 km",MANUAL,Valid upto Jul 2022Comp,1st Owner,Petrol,MH-14-G-x-xxxx,February 2018,"13,169km (18 Jan 2022)"
197,2015 Maruti Alto 800 VXI MANUAL,"261,899",Non-Accidental,"23,261 km",MANUAL,Valid upto Aug 2022Third_party,1st Owner,Petrol,MH-04-G-x-xxxx,July 2015,"23,261km (03 Jan 2022)"
198,2019 Maruti Baleno ZETA 1.2 K12  MANUAL,"748,499",Non-Accidental,"19,449 km",MANUAL,Valid upto Aug 2022Comprehensive,1st Owner,Petrol,MH-14-H-x-xxxx,July 2019,"19,449km (20 Jan 2022)"
199,2013 Hyundai i10 SPORTZ 1.2 AT KAPPA2 AUTOMATIC,"401,399",Non-Accidental,"27,658 km",AUTOMATIC,Valid upto Jan 20233rd Party,2nd Owner,Petrol,MH-12-K-x-xxxx,August 2013,"27,658km (18 Jan 2022)"
